reaction_id,reaction_name,reaction_type,gene_reaction_rule,n_genes,n_metabolites,compartments,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,gene_ec_codes,met_bigg_id,is_blocked
R995,9H-xanthine exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,oxyp,False
R996,acetaldehyde exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,acald,False
R997,acetaldehyde transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,False
R998,acetaldehyde transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R999,acetate exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,ac,False
R1000,acetate transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1001,acetyl-CoA transport,transport,,0,2,"C_cy,C_nu",True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,True
R1002,acetylcarnitine transport,transport,,0,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1003,adenine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,ade,True
R1004,adenine transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1005,"adenosine 3',5'-bismonophosphate exchange",exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,pap,False
R1006,"adenosine 3',5'-bisphosphate transport",transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1007,adenosine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,adn,True
R1008,ADP transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,False
R1009,ADP transport,transport,,0,2,"C_cy,C_er",False,,False,False,False,False,False,False,,,False
R1010,"AKG transporter, peroxisome",transport,,0,2,"C_cy,C_pe",True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,False
R1011,allantoate exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,alltt,True
R1012,allantoin exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,alltn,True
R1013,"alpha,alpha-trehalose exchange",exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,True
R1014,alpha-D-glucosamine 6-phosphate exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,gam6p,False
R1015,alpha-ketoglutarate/malate transporter,transport,,0,4,"C_cy,C_ex",True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,False
R1016,ammonium exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,False
R1017,AMP transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1018,arginine transport,transport,,0,4,"C_cy,C_mi",True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,True
R1019,asparagine transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1020,aspartate-glutamate transporter,transport,,0,4,"C_cy,C_pe",True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,False,True,True,False,False,,,False
R1021,ATP diffusion,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,False
R1022,ATP transport,transport,,0,2,"C_cy,C_er",False,,False,False,False,False,False,False,,,False
R1023,bicarbonate exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,h2co3,True
R1024,bicarbonate formation,metabolic,,0,4,C_mi,False,,False,False,False,False,False,False,,,False
R1025,bicarbonate formation,metabolic,,0,4,C_nu,False,,False,False,False,False,False,False,,,False
R1026,bicarbonate formation,metabolic,,0,4,C_cy,False,,False,False,False,False,False,False,,,False
R1027,bicarbonate formation,metabolic,,0,4,C_ex,False,,False,False,False,False,False,False,,,True
R1028,bicarbonate transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,False
R1029,biotin exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,btn,True
R1030,carbon dioxide exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,co2,False
R1031,carnitine transport,transport,,0,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1032,carnitine-acetylcarnitine carrier,transport,,0,4,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1033,CDP transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1034,ceramide transport,transport,,0,2,"C_er,C_go",False,,False,False,False,False,False,False,,,True
R1035,ceramide transport,transport,,0,2,"C_er,C_go",False,,False,False,False,False,False,False,,,True
R1036,ceramide transport,transport,,0,2,"C_er,C_go",False,,False,False,False,False,False,False,,,True
R1037,ceramide transport,transport,,0,2,"C_er,C_go",False,,False,False,False,False,False,False,,,True
R1038,ceramide transport,transport,,0,2,"C_er,C_go",False,,False,False,False,False,False,False,,,True
R1039,ceramide transport,transport,,0,2,"C_er,C_go",False,,False,False,False,False,False,False,,,True
R1040,"cholestenol delta-isomerase, lumped reaction",metabolic,,0,7,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,,True
R1041,choline exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,chol,True
R1042,choline transport,transport,,0,2,"C_cy,C_en",False,,False,False,False,False,False,False,,,True
R1043,chorismate pyruvate lyase,metabolic,,0,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1044,citrate transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1045,citrate(3-) exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,cit,False
R1046,citrate/isocitrate antiport,transport,,0,4,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1047,citrate/malate antiport,transport,,0,4,"C_cy,C_pe",True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,False
R1048,CMP nucleosidase,metabolic,,0,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,,,False
R1049,CO2 transport,transport,,0,2,"C_cy,C_er",False,,False,False,False,False,False,False,,,True
R1050,CO2 transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,False
R1051,CO2 transport,transport,,0,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1052,CO2 transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,False
R1053,CO2 transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1054,coenzyme A transport,transport,,0,2,"C_cy,C_er",False,,False,False,False,False,False,False,,,False
R1055,coenzyme A transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1056,coenzyme A transport,transport,,0,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1057,complex sphingolipid transport,transport,,0,2,"C_cy,C_go",False,,False,False,False,False,False,False,,,True
R1058,cytidine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,cytd,True
R1059,cytidylate kinase (CMP),metabolic,YALI1F12969g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1060,cytidylate kinase (dCMP),metabolic,YALI1F12969g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1061,cytosine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,csn,True
R1062,D-arabinose exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,False
R1063,D-arabinose transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1064,D-erythrose 4-phosphate transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1065,D-fructose exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,True
R1066,D-galactose exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R1067,D-galacturonate exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,,,True
R1068,D-glucitol exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,True
R1069,D-glucosamine 6-phosphate uniport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1070,D-glucose exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,glc__D,False
R1071,D-mannose exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,man,True
R1072,D-ribose exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,rib__D,True
R1073,D-sorbitol transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1074,D-xylose exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,xyl__D,True
R1075,D-xylose transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1076,dADP transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1077,dCDP transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1078,ATP deamination,metabolic,,0,5,C_cy,False,,False,False,False,False,False,False,,,False
R1079,dATP deamination,metabolic,,0,5,C_cy,False,,False,False,False,False,False,False,,,True
R1080,ADP deamination,metabolic,,0,5,C_cy,False,,False,False,False,False,False,False,,,False
R1081,dADP deamination,metabolic,,0,5,C_cy,False,,False,False,False,False,False,False,,,True
R1082,deamino-NAD+ diffusion,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1083,decanoate exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,dca,True
R1084,deoxyadenosine transport,transport,,0,2,"C_cy,C_ex",True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,True
R1085,deoxyadenylate kinase,metabolic,YALI1F12969g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1086,deoxycytidine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,True
R1087,deoxycytidine transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1088,deoxyguanosine transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1089,deoxyinosine transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1090,deoxyuridine kinase (ATP:deoxyuridine),metabolic,,0,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1091,deoxyuridine transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1092,dephospho-CoA kinase,metabolic,YALI1F13202g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1093,dGDP transport,transport,,0,2,"C_cy,C_nu",True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,,True
R1094,dhnpt transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1095,diamine transaminase,metabolic,,0,5,C_cy,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,True
R1096,dihydrofolate transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1097,dihydroneopterin triphosphate pyrophosphatase,metabolic,,0,5,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R1098,dihydropteroate transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1099,dihydroxyacetone phosphate transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,False
R1100,diphosphate transport,transport,,0,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1101,dolichol phosphate transport,transport,,0,2,"C_cy,C_er",False,,False,False,False,False,False,False,,,False
R1102,dTTP exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,dttp,False
R1103,dTTP uniport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1104,dUDP diffusion,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,False
R1105,dUMP transport,transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,False
R1106,episterol exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,epist,False
R1107,"ergosta-5,6,22,24,(28)-tetraen-3beta-ol transport",transport,,0,2,"C_cy,C_er",False,,False,False,False,False,False,False,,,False
R1108,ergosterol exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,ergst,False
R1109,ergosterol transport,transport,,0,2,"C_cy,C_er",False,,False,False,False,False,False,False,,,False
R1110,ergosterol transport,transport,,0,2,"C_cy,C_lp",False,,False,False,False,False,False,False,,,False
R1111,ergosterol transport,transport,,0,2,"C_cy,C_en",False,,False,False,False,False,False,False,,,True
R1112,ethanol exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,etoh,False
R1113,ethanol transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1114,"ethanol transport, mitochondrial",transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,False
R1115,ethanolamine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,etha,True
R1116,farnesyl diphosphate transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,True
R1117,"decanoate (n-C10:0) transport, cytoplasm-peroxisome",transport,YALI1C05386g,1,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,True
R1118,"laurate (n-C12:0) transport, cytoplasm-peroxisome",transport,YALI1C05386g,1,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1119,"myristate (n-C14:0) transport, cytoplasm-peroxisome",transport,YALI1C05386g,1,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1120,"palmitate (n-C16:0) transport, cytoplasm-peroxisome",transport,YALI1C05386g,1,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1121,"palmitoleate (n-C16:1) transport, cytoplasm-peroxisome",transport,YALI1C05386g,1,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1122,"octanoate (n-C8:0) transport, cytoplasm-peroxisome",transport,YALI1C05386g,1,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1123,myristate (n-C14:0) transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1124,fecosterol exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,fecost,False
R1125,FMN adenylyltransferase,metabolic,,0,5,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,False,False,False,,,True
R1126,FMN exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,fmn,True
R1127,folic acid exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,fol,True
R1128,formate exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,for,False
